"veh_value","exposure","veh_body","veh_age","gender","area","agecat"
1.86,0.9117043121,"SEDAN","2","M","B","4"
2.16,0.720054757,"SEDAN","3","M","C","4"
4,0.9993155373,"STNWG","3","F","F","4"
2.94,0.8733744011,"STNWG","2","F","A","3"
0.53,0.1204654346,"SEDAN","4","F","A","5"
1.84,0.7693360712,"HBACK","2","F","C","4"
0.97,0.3258042437,"TRUCK","4","F","C","2"
0.71,0.2272416153,"HBACK","3","M","A","4"
1,0.772073922,"UTE","4","M","B","4"
0.98,0.2655715263,"UTE","4","M","A","2"
1.36,0.900752909,"SEDAN","3","F","A","6"
0.97,0.9500342231,"SEDAN","4","F","C","5"
1.22,0.5941136208,"STNWG","3","M","D","6"
1.02,0.6899383984,"HBACK","3","F","F","4"
1.22,0.2984257358,"HDTOP","4","M","B","3"
3.31,0.7501711157,"STNWG","3","M","E","2"
1.41,0.0273785079,"HBACK","2","F","C","4"
1.79,0.8952772074,"STNWG","2","F","C","3"
3.81,0.4052019165,"STNWG","2","F","E","5"
1.549,0.9993155373,"HBACK","1","M","E","6"
0.59,0.3504449008,"UTE","4","F","E","4"
1.84,0.9472963723,"HBACK","1","F","B","4"
1.64,0.9089664613,"HBACK","2","F","B","3"
1.03,0.7665982204,"SEDAN","4","F","C","3"
3.16,0.6762491444,"STNWG","3","F","C","4"
2.79,0.4106776181,"STNWG","2","M","F","3"
4.49,0.6105407255,"STNWG","1","F","D","3"
0.77,0.219028063,"SEDAN","3","F","A","5"
1.61,0.4982888433,"STNWG","4","F","C","3"
1.26,0.3449691992,"HBACK","2","F","A","3"
1.96,0.0492813142,"SEDAN","2","M","C","3"
0.84,0.6324435318,"HBACK","3","F","C","6"
2.58,0.7830253251,"STNWG","3","M","C","4"
1.44,0.3175906913,"SEDAN","2","F","C","4"
0.52,0.9993155373,"SEDAN","4","F","B","3"
0.73,0.887063655,"HBACK","3","F","C","4"
0.37,0.1177275838,"HBACK","4","F","C","3"
2.06,0.848733744,"TRUCK","3","M","E","4"
3.22,0.3942505133,"STNWG","3","M","C","3"
5.3,0.6242299795,"STNWG","2","M","F","4"
2.25,0.0985626283,"SEDAN","1","M","C","6"
1.36,0.5831622177,"HBACK","2","F","A","3"
1.63,0.8898015058,"STNWG","4","M","C","4"
1.03,0.1314168378,"HBACK","3","F","A","2"
2.25,0.2737850787,"SEDAN","3","M","C","6"
1.59,0.1943874059,"SEDAN","1","F","A","3"
0.37,0.5886379192,"SEDAN","4","F","D","6"
1.45,0.8815879535,"SEDAN","3","M","C","4"
0.79,0.7091033539,"SEDAN","4","F","B","3"
0.54,0.4572210814,"HBACK","4","F","B","4"
4.58,0.1724845996,"STNWG","1","F","D","6"
1.59,0.1533196441,"SEDAN","1","F","E","5"
2.18,0.8980150582,"SEDAN","2","F","C","6"
0.58,0.8596851472,"SEDAN","4","F","C","2"
1.52,0.5557837098,"STNWG","4","F","C","1"
1.19,0.7529089665,"STNWG","4","F","A","2"
4.5,0.4161533196,"STNWG","2","M","A","4"
1.72,0.9993155373,"MIBUS","3","F","C","4"
0.97,0.3504449008,"SEDAN","3","M","B","6"
0.31,0.34770705,"HBACK","4","M","B","5"
1.42,0.7337440109,"SEDAN","3","F","A","3"
2.18,0.7802874743,"SEDAN","2","M","C","6"
3.4,0.0958247775,"UTE","1","M","C","2"
1.83,0.6516084873,"STNWG","3","F","B","4"
1.13,0.34770705,"SEDAN","4","M","E","5"
2.04,0.7145790554,"STNWG","3","F","D","3"
1.14,0.4106776181,"UTE","4","M","C","5"
0.95,0.6762491444,"SEDAN","4","M","C","2"
0.96,0.1615331964,"HBACK","3","F","C","3"
0.62,0.6598220397,"TRUCK","4","F","E","5"
1.47,0.6105407255,"HBACK","1","F","C","2"
1.37,0.2874743326,"HBACK","1","F","A","5"
1.9,0.0027378508,"TRUCK","3","M","E","6"
3.11,0.1615331964,"STNWG","2","F","A","3"
0.3,0.1396303901,"HBACK","4","M","A","5"
4.5,0.7802874743,"TRUCK","1","F","B","2"
0.83,0.6652977413,"HBACK","3","M","C","3"
0.92,0.7939767283,"HBACK","3","F","A","1"
1.28,0.2765229295,"HBACK","2","M","A","5"
2.1,0.2217659138,"STNWG","2","M","A","4"
1.8,0.3696098563,"HBACK","3","M","B","6"
1.11,0.8240930869,"STNWG","4","F","F","2"
2.3,0.038329911,"HDTOP","2","F","C","2"
0.61,0.5776865161,"COUPE","4","F","A","2"
1.06,0.925393566,"STNWG","3","M","E","4"
2.87,0.9308692676,"STNWG","2","F","A","2"
1.27,0.7446954141,"SEDAN","3","F","E","6"
1.07,0.8432580424,"UTE","3","M","C","5"
2.06,0.4024640657,"PANVN","2","M","B","2"
1.63,0.6981519507,"SEDAN","2","F","A","5"
0.85,0.3969883641,"SEDAN","3","F","C","4"
2.02,0.9609856263,"HBACK","1","F","D","3"
2.22,0.0793976728,"SEDAN","3","M","A","3"
0.46,0.3203285421,"HBACK","4","F","E","2"
0.68,0.8350444901,"SEDAN","4","M","C","3"
1.78,0.090349076,"UTE","3","M","B","4"
1.89,0.6762491444,"STNWG","4","M","B","6"
7.52,0.9746748802,"SEDAN","1","F","A","4"
1.12,0.2792607803,"HBACK","2","F","A","4"
4.42,0.5804243669,"STNWG","2","M","A","5"
3.47,0.1943874059,"STNWG","3","M","E","3"
1.63,0.6954140999,"STNWG","4","M","F","2"
1.71,0.2327173169,"UTE","4","M","F","4"
1.39,0.0848733744,"SEDAN","4","M","F","4"
1.47,0.501026694,"SEDAN","3","M","C","3"
1.34,0.9691991786,"HBACK","2","F","F","4"
3.96,0.3613963039,"STNWG","1","M","A","4"
0.61,0.0219028063,"SEDAN","4","F","A","5"
4.11,0.5420944558,"STNWG","2","M","B","4"
5.29,0.4517453799,"STNWG","1","F","B","1"
3,0.5995893224,"STNWG","3","F","A","5"
3.44,0.3011635866,"SEDAN","3","F","C","4"
3.29,0.386036961,"STNWG","2","F","E","2"
0.5,0.3531827515,"SEDAN","4","F","E","2"
3.79,0.7693360712,"STNWG","2","F","B","5"
1.84,0.7145790554,"HBACK","2","F","A","2"
1.33,0.2847364819,"STNWG","4","F","F","2"
2.42,0.2272416153,"STNWG","3","F","E","5"
1.11,0.1779603012,"HBACK","3","F","C","6"
1.23,0.8706365503,"HBACK","2","F","A","5"
1.26,0.3449691992,"HBACK","2","F","D","2"
1.49,0.5174537988,"SEDAN","2","M","B","5"
3.97,0.5776865161,"STNWG","3","F","C","4"
1.41,0.5037645448,"HBACK","1","F","A","6"
1.79,0.7091033539,"SEDAN","2","F","A","4"
1.77,0.5366187543,"COUPE","3","M","D","4"
1.63,0.6406570842,"SEDAN","2","F","A","3"
1.54,0.8788501027,"TRUCK","4","M","C","2"
5.58,0.2600958248,"SEDAN","2","M","C","3"
1.44,0.629705681,"UTE","4","M","F","5"
0.81,0.2491444216,"HBACK","3","F","C","3"
4.54,0.3668720055,"STNWG","1","M","C","3"
0.39,0.3559206023,"HBACK","4","M","C","4"
1.99,0.2026009582,"HBACK","1","F","D","3"
4,0.7474332649,"STNWG","3","M","B","3"
2.52,0.4845995893,"SEDAN","1","F","C","1"
0.4,0.1040383299,"HBACK","4","M","C","3"
5.31,0.6543463381,"SEDAN","1","F","D","5"
1.12,0.1067761807,"HBACK","2","F","F","4"
2.23,0.128678987,"STNWG","2","M","D","4"
1.25,0.4818617385,"STNWG","3","F","B","6"
1.06,0.1232032854,"SEDAN","3","M","C","6"
1.29,0.3778234086,"STNWG","4","F","D","2"
2.8,0.4106776181,"STNWG","3","M","B","2"
1.18,0.848733744,"SEDAN","3","F","B","3"
2.22,0.6680355921,"HBACK","1","F","A","5"
1.6835,0.7145790554,"HBACK","1","F","B","3"
0.49,0.6516084873,"HBACK","4","F","B","4"
1.57,0.9993155373,"STNWG","4","M","D","5"
1.08,0.9199178645,"SEDAN","3","M","D","3"
0.53,0.4736481862,"HBACK","4","F","C","4"
0.36,0.0602327173,"HBACK","4","M","C","3"
2.15,0.900752909,"STNWG","2","F","C","2"
2.36,0.7501711157,"STNWG","3","F","C","3"
1.4,0.0410677618,"STNWG","4","M","B","1"
1.42,0.8377823409,"SEDAN","3","F","A","4"
1.5,0.7063655031,"HBACK","1","F","C","1"
1.93,0.6625598905,"STNWG","4","M","B","5"
0.44,0.1752224504,"HBACK","4","M","A","1"
0.69,0.4873374401,"HBACK","4","M","A","1"
2.16,0.6543463381,"HBACK","1","M","C","5"
3.64,0.9911019849,"STNWG","2","M","B","4"
1.71,0.7364818617,"HBACK","1","F","E","6"
1.22,0.8459958932,"HBACK","3","F","A","4"
1.51,0.0082135524,"HBACK","1","F","C","4"
0.81,0.0793976728,"SEDAN","3","F","B","6"
2.35,0.386036961,"HBACK","2","F","C","3"
3.57,0.4845995893,"UTE","1","F","D","5"
1.06,0.8788501027,"PANVN","3","F","A","4"
1.54,0.8459958932,"HBACK","2","F","C","1"
3.59,0.1505817933,"STNWG","2","F","C","2"
3.83,0.3504449008,"STNWG","2","F","F","4"
2.06,0.5995893224,"SEDAN","2","M","C","4"
0.98,0.2518822724,"UTE","4","M","E","6"
1.78,0.8186173853,"STNWG","3","F","B","2"
3.4,0.5256673511,"STNWG","2","M","C","3"
0.85,0.0848733744,"HBACK","3","F","C","1"
3.199,0.3175906913,"STNWG","1","F","F","1"
3.04,0.5776865161,"STNWG","3","M","B","1"
0.97,0.8706365503,"SEDAN","3","F","C","2"
1.53,0.386036961,"SEDAN","3","M","A","5"
1.13,0.2409308693,"SEDAN","4","M","C","4"
0.59,0.5174537988,"SEDAN","4","M","D","6"
0.46,0.3093771389,"SEDAN","4","M","B","4"
1.57,0.1861738535,"HDTOP","4","M","A","2"
1.79,0.4654346338,"SEDAN","4","F","B","2"
2.85,0.5749486653,"STNWG","3","M","E","5"
1.35,0.2628336756,"HBACK","1","M","D","4"
1.27,0.7310061602,"SEDAN","3","M","A","4"
1.85,0.8213552361,"SEDAN","2","M","A","4"
1.04,0.4517453799,"SEDAN","3","F","E","3"
2.79,0.2929500342,"STNWG","2","F","D","3"
1.06,0.1259411362,"STNWG","3","F","B","4"
0.86,0.977412731,"HBACK","4","M","A","6"
0.78,0.4106776181,"COUPE","4","M","B","4"
2.95,0.5776865161,"STNWG","3","M","C","2"
1.89,0.1971252567,"SEDAN","1","F","B","4"
1.41,0.1177275838,"HBACK","2","M","D","3"
3.44,0.3887748118,"STNWG","2","F","F","2"
2.83,0.5612594114,"STNWG","2","F","B","2"
3.22,0.5503080082,"UTE","2","M","B","2"
0.85,0.0301163587,"HBACK","3","F","C","2"
1.16,0.9993155373,"STNWG","4","M","A","2"
1.63,0.4161533196,"SEDAN","2","F","A","4"
1.59,0.6269678302,"SEDAN","3","M","A","4"
1.98,0.8761122519,"SEDAN","2","F","B","5"
3.86,0.5859000684,"STNWG","2","M","A","3"
1.31,0.7994524298,"STNWG","4","M","D","3"
0.57,0.6789869952,"TRUCK","4","F","C","4"
1.44,0.3422313484,"HBACK","2","F","C","3"
1.38,0.3668720055,"SEDAN","3","M","A","2"
1.3,0.9965776865,"HBACK","2","F","A","3"
3.24,0.5284052019,"STNWG","2","F","B","4"
0.83,0.9993155373,"SEDAN","4","F","A","3"
1.81,0.8980150582,"SEDAN","2","F","A","2"
3.57,0.9089664613,"UTE","2","M","E","6"
1.06,0.5694729637,"SEDAN","3","F","A","4"
0.98,0.0985626283,"UTE","4","M","B","4"
0.98,0.6269678302,"SEDAN","3","F","C","3"
0.66,0.4791238877,"SEDAN","4","F","C","4"
0.41,0.4353182752,"SEDAN","4","M","A","3"
4.249,0.2436687201,"HBACK","1","F","A","3"
1.33,0.4079397673,"SEDAN","2","F","D","4"
3.249,0.887063655,"STNWG","1","F","E","2"
0.69,0.9691991786,"HBACK","4","F","C","5"
1.76,0.1615331964,"HBACK","2","F","B","6"
4.54,0.1697467488,"STNWG","1","M","F","3"
2.33,0.3066392882,"UTE","3","F","A","3"
2.1,0.0136892539,"SEDAN","2","F","A","3"
1.72,0.9883641342,"SEDAN","2","M","A","1"
1.19,0.7036276523,"SEDAN","3","F","C","2"
1.6,0.0848733744,"SEDAN","3","M","D","3"
1.61,0.4599589322,"SEDAN","3","F","C","4"
0.71,0.0793976728,"HBACK","4","F","A","3"
2.13,0.9336071184,"STNWG","2","F","B","4"
2.25,0.6105407255,"STNWG","3","M","E","1"
0.73,0.476386037,"HBACK","4","F","F","3"
0.75,0.9555099247,"STNWG","4","M","B","2"
1.94,0.1533196441,"UTE","3","M","B","3"
6.51,0.1779603012,"STNWG","1","M","B","4"
1.6,0.977412731,"HBACK","2","F","C","1"
3.94,0.3942505133,"STNWG","2","M","A","3"
1.1,0.1396303901,"HBACK","3","F","D","4"
3.2,0.6461327858,"SEDAN","1","F","A","5"
1.26,0.2984257358,"COUPE","3","F","C","1"
0.76,0.1724845996,"SEDAN","3","F","B","2"
1.51,0.3449691992,"SEDAN","3","M","E","3"
3.01,0.7419575633,"UTE","1","M","A","1"
0.97,0.3997262149,"SEDAN","3","F","C","4"
1.57,0.772073922,"HBACK","2","F","C","3"
0.5,0.6187542779,"STNWG","4","F","A","2"
0.46,0.3559206023,"STNWG","4","F","B","1"
1.43,0.2436687201,"HBACK","1","M","C","4"
0.84,0.2135523614,"HBACK","3","F","C","1"
0.72,0.9801505818,"SEDAN","4","M","C","3"
1.83,0.6954140999,"STNWG","3","M","E","3"
1.89,0.2108145106,"SEDAN","2","M","A","4"
1.67,0.1752224504,"HBACK","1","F","B","4"
2,0.7693360712,"SEDAN","1","M","B","1"
1.81,0.2929500342,"HDTOP","3","F","B","3"
2.45,0.1013004791,"SEDAN","1","F","C","5"
1.04,0.9719370294,"HBACK","4","F","A","3"
2.84,0.7529089665,"MIBUS","3","F","A","3"
1.39,0.2874743326,"HBACK","2","M","B","1"
1.98,0.7529089665,"HBACK","2","F","C","1"
0.79,0.4736481862,"HBACK","3","M","C","5"
0.54,0.5667351129,"HBACK","4","F","B","1"
1.37,0.0219028063,"SEDAN","2","F","E","2"
1.34,0.8186173853,"UTE","3","F","E","3"
1.39,0.8761122519,"HBACK","2","F","B","2"
1.27,0.0793976728,"HBACK","3","M","C","5"
2.58,0.9993155373,"HDTOP","1","F","B","3"
2.02,0.2217659138,"UTE","2","F","B","2"
1.31,0.4271047228,"SEDAN","3","M","C","6"
1.57,0.6269678302,"HBACK","1","F","C","1"
1.1,0.8596851472,"SEDAN","3","F","A","2"
1.98,0.9308692676,"HBACK","1","F","C","2"
2.52,0.6570841889,"PANVN","1","M","B","3"
1.02,0.5338809035,"STNWG","4","F","A","3"
1.39,0.6132785763,"HBACK","1","F","A","4"
0.87,0.0739219713,"SEDAN","3","M","B","2"
1.72,0.7994524298,"SEDAN","2","M","C","4"
3.18,0.1560574949,"TRUCK","3","F","E","3"
2,0.476386037,"PANVN","2","M","C","2"
0.78,0.9062286105,"SEDAN","4","M","B","5"
1.47,0.5229295003,"SEDAN","2","F","D","6"
0.99,0.6570841889,"COUPE","4","F","D","5"
0.66,0.9993155373,"SEDAN","4","F","C","2"
1.85,0.8021902806,"SEDAN","2","F","C","3"
4.13,0.0547570157,"HBACK","2","F","B","1"
1.56,0.9993155373,"SEDAN","1","M","D","4"
1.31,0.3175906913,"SEDAN","3","F","B","5"
2.7,0.887063655,"UTE","3","F","F","2"
3.56,0.3175906913,"HDTOP","2","M","F","1"
1.85,0.9226557153,"SEDAN","2","F","C","3"
2.65,0.9336071184,"UTE","2","F","B","1"
1.18,0.4407939767,"HBACK","2","F","C","4"
1.64,0.9828884326,"HDTOP","3","F","A","4"
1.69,0.8323066393,"SEDAN","2","M","D","3"
3.91,0.5366187543,"UTE","1","M","E","3"
4.48,0.1916495551,"STNWG","1","M","E","1"
1.08,0.6023271732,"STNWG","4","M","E","6"
1.37,0.9609856263,"SEDAN","4","F","C","3"
2.78,0.1451060917,"STNWG","1","F","C","1"
1.12,0.8569472964,"HBACK","3","M","C","4"
1.63,0.6160164271,"HBACK","4","F","A","3"
1.83,0.038329911,"TRUCK","3","F","B","2"
1.14,0.5311430527,"HBACK","3","F","A","5"
1.65,0.1314168378,"HBACK","2","F","A","2"
3.849,0.2792607803,"UTE","1","M","A","3"
0.95,0.5366187543,"HDTOP","4","M","A","5"
1.97,0.4572210814,"HBACK","3","M","C","6"
2.72,0.2902121834,"STNWG","3","F","F","2"
1.87,0.7967145791,"STNWG","3","M","A","3"
2.56,0.9801505818,"SEDAN","1","F","B","5"
4.85,0.1122518823,"STNWG","2","M","B","4"
0.81,0.7474332649,"HBACK","3","F","E","2"
3.11,0.7310061602,"HDTOP","3","M","B","3"
1.67,0.4517453799,"SEDAN","3","F","E","2"
2.6,0.6598220397,"HDTOP","3","M","F","2"
1.1,0.758384668,"HBACK","3","M","C","4"
1.76,0.6954140999,"SEDAN","1","F","C","1"
4.25,0.6269678302,"STNWG","2","F","F","3"
1.13,0.2436687201,"SEDAN","3","F","A","1"
0.86,0.9883641342,"HBACK","3","F","B","2"
3.28,0.0438056126,"STNWG","2","M","F","2"
1.44,0.372347707,"SEDAN","2","F","C","2"
1.549,0.386036961,"HBACK","1","F","C","3"
1.52,0.3258042437,"HBACK","2","M","F","2"
1.15,0.8268309377,"TRUCK","4","F","B","5"
5.43,0.8213552361,"COUPE","1","M","A","3"
2.19,0.9993155373,"TRUCK","4","F","F","3"
1.94,0.9993155373,"STNWG","4","F","F","4"
3.52,0.9226557153,"STNWG","3","M","C","2"
1.3,0.7227926078,"HBACK","2","M","F","3"
1.77,0.5749486653,"SEDAN","2","F","A","2"
4.27,0.8514715948,"STNWG","2","M","B","5"
2.55,0.3093771389,"STNWG","3","M","A","1"
1.24,0.8624229979,"SEDAN","3","F","D","4"
1.95,0.9746748802,"STNWG","4","F","B","4"
1.51,0.6680355921,"HBACK","2","F","C","3"
0.77,0.8459958932,"HBACK","3","F","D","4"
2.11,0.295687885,"SEDAN","2","M","C","6"
2.48,0.59137577,"STNWG","3","M","E","4"
0.41,0.2518822724,"HBACK","4","F","C","2"
0.72,0.7501711157,"HBACK","4","F","C","4"
4.56,0.2929500342,"STNWG","1","F","F","2"
0.83,0.2162902122,"TRUCK","4","M","D","4"
1.8,0.681724846,"SEDAN","2","M","C","5"
0.46,0.9034907598,"SEDAN","4","M","B","3"
1.92,0.2792607803,"UTE","2","M","E","3"
2.43,0.553045859,"SEDAN","1","M","A","3"
1.25,0.4490075291,"HBACK","3","F","C","6"
2.45,0.2135523614,"SEDAN","1","M","C","6"
2.14,0.0793976728,"SEDAN","3","F","B","5"
0.69,0.0164271047,"SEDAN","4","M","C","5"
1.33,0.5612594114,"SEDAN","3","F","F","2"
1.56,0.5831622177,"SEDAN","2","F","A","5"
1.6,0.7748117728,"SEDAN","1","F","C","4"
0.45,0.2108145106,"SEDAN","4","M","C","1"
1.65,0.2080766598,"UTE","3","M","C","4"
3.15,0.4271047228,"STNWG","1","F","B","4"
1.36,0.9993155373,"HBACK","2","M","A","6"
2.95,0.128678987,"TRUCK","2","F","C","4"
0.98,0.2792607803,"HBACK","2","M","B","2"
1.5,0.629705681,"SEDAN","3","M","B","4"
1.58,0.2792607803,"HBACK","2","F","B","2"
1.79,0.0246406571,"SEDAN","1","M","A","6"
0.54,0.553045859,"HBACK","4","F","C","3"
1.73,0.0301163587,"STNWG","3","F","D","4"
1.23,0.1396303901,"HBACK","1","F","A","3"
1.81,0.0136892539,"SEDAN","2","F","C","3"
0.37,0.0547570157,"HBACK","4","F","C","3"
0.78,0.3641341547,"HBACK","3","F","D","2"
1,0.0930869268,"HBACK","3","F","E","3"
1.6835,0.1478439425,"HBACK","1","F","C","2"
1.41,0.9746748802,"HBACK","2","F","A","6"
1.3,0.8076659822,"HBACK","2","F","A","5"
2.8,0.7556468172,"TRUCK","3","M","D","2"
1.29,0.605065024,"SEDAN","3","M","A","4"
1.41,0.0930869268,"SEDAN","2","F","A","3"
0.93,0.2135523614,"UTE","4","M","B","1"
1.27,0.3449691992,"SEDAN","3","M","F","4"
3.4,0.6872005476,"UTE","1","M","E","3"
2.79,0.3121149897,"STNWG","2","F","B","3"
0.93,0.7939767283,"SEDAN","4","F","C","6"
1.64,0.2546201232,"SEDAN","2","M","A","3"
3.34,0.6160164271,"STNWG","3","M","C","1"
0.34,0.9171800137,"STNWG","4","M","A","3"
2.52,0.2436687201,"STNWG","3","F","F","3"
0.77,0.5174537988,"UTE","4","M","C","3"
1.5,0.4188911704,"HBACK","1","M","B","6"
1.63,0.4325804244,"SEDAN","2","M","A","2"
1.27,0.0164271047,"SEDAN","3","F","C","3"
0.8,0.8542094456,"UTE","4","F","E","3"
2.08,0.8569472964,"SEDAN","2","M","D","4"
4,0.0793976728,"STNWG","3","F","F","3"
1.17,0.9308692676,"COUPE","3","F","B","4"
0.51,0.59137577,"HBACK","4","F","C","2"
2.13,0.6324435318,"HBACK","1","M","C","6"
1.71,0.9500342231,"TRUCK","1","F","F","3"
1.39,0.2874743326,"HBACK","2","F","A","4"
2.39,0.6379192334,"SEDAN","2","M","A","4"
1.64,0.3531827515,"STNWG","4","M","D","4"
2.28,0.128678987,"COUPE","2","M","C","2"
1.68,0.4079397673,"HBACK","1","F","F","1"
1.55,0.7337440109,"STNWG","2","M","D","2"
1.87,0.4955509925,"SEDAN","2","F","E","2"
0.92,0.2792607803,"HBACK","3","F","A","3"
2.3,0.4982888433,"SEDAN","2","F","B","3"
1.31,0.3121149897,"STNWG","4","M","B","5"
1.47,0.8651608487,"SEDAN","3","M","E","3"
4.15,0.6351813826,"STNWG","2","F","D","2"
2.66,0.6406570842,"TRUCK","3","M","C","1"
1.69,0.3778234086,"UTE","4","M","D","3"
1.5,0.514715948,"HBACK","4","M","A","3"
1.33,0.4873374401,"HBACK","3","F","D","3"
1.73,0.8542094456,"SEDAN","2","M","B","2"
1.44,0.4654346338,"HBACK","1","F","D","3"
0.87,0.6789869952,"HBACK","3","M","C","6"
3.08,0.5475701574,"STNWG","1","F","A","3"
2.53,0.6543463381,"STNWG","2","M","A","2"
1.71,0.462696783,"SEDAN","2","F","C","1"
0.84,0.2108145106,"HBACK","3","M","C","5"
1.45,0.9938398357,"SEDAN","3","F","A","3"
0.55,0.2984257358,"HBACK","4","F","C","4"
1.26,0.4736481862,"HBACK","2","F","C","1"
1.73,0.900752909,"UTE","3","M","D","4"
1.18,0.2080766598,"STNWG","4","M","E","4"
1.61,0.295687885,"HBACK","2","F","B","3"
0.84,0.0848733744,"HBACK","3","M","B","1"
1.45,0.7036276523,"STNWG","3","M","A","1"
2.91,0.720054757,"STNWG","1","M","E","1"
1.92,0.1368925394,"SEDAN","1","M","C","5"
0.62,0.4462696783,"HBACK","4","M","A","2"
2.999,0.8350444901,"STNWG","1","M","D","1"
0.78,0.1149897331,"HBACK","3","F","B","6"
0.72,0.5037645448,"HBACK","3","F","A","4"
2.75,0.3449691992,"SEDAN","1","F","C","2"
1.43,0.6844626968,"HBACK","3","M","A","1"
1.18,0.4024640657,"SEDAN","3","F","C","6"
1.93,0.7912388775,"STNWG","4","M","C","5"
0.78,0.2135523614,"SEDAN","4","F","C","2"
1.09,0.6954140999,"HBACK","3","M","A","2"
1.11,0.2436687201,"HBACK","2","F","A","3"
1.98,0.4052019165,"UTE","3","F","E","1"
4.84,0.2518822724,"STNWG","1","F","D","3"
5.11,0.0328542094,"STNWG","1","F","A","3"
1.33,0.1259411362,"SEDAN","3","F","A","4"
0.84,0.6023271732,"HBACK","3","F","C","3"
1.72,0.7145790554,"HBACK","2","F","D","3"
0.7,0.7036276523,"STNWG","4","M","A","6"
1.05,0.3613963039,"SEDAN","4","M","C","5"
0.82,0.4709103354,"HBACK","4","F","D","2"
2,0.1834360027,"HBACK","1","F","A","2"
0.71,0.257357974,"HBACK","3","F","A","2"
2.19,0.0082135524,"SEDAN","2","M","B","2"
3.05,0.9363449692,"STNWG","2","M","A","4"
1.349,0.2929500342,"HBACK","1","F","B","3"
0.38,0.5366187543,"SEDAN","4","F","E","2"
0.89,0.7830253251,"TRUCK","4","M","C","3"
2.4,0.3394934976,"TRUCK","2","M","D","1"
2.75,0.9171800137,"STNWG","3","F","D","6"
3.59,0.0492813142,"UTE","1","M","D","1"
0.85,0.4161533196,"HBACK","3","F","A","4"
3.04,0.9089664613,"STNWG","3","F","F","2"
1.91,0.605065024,"HBACK","2","F","C","2"
2.72,0.1806981519,"STNWG","2","F","B","3"
1.85,0.0082135524,"UTE","1","M","A","4"
1.43,0.6516084873,"TRUCK","3","M","C","1"
4.7,0.7310061602,"STNWG","1","F","B","1"
2.64,0.2026009582,"STNWG","3","F","B","2"
1.86,0.9500342231,"HBACK","3","M","A","1"
4.7,0.59137577,"STNWG","1","M","D","3"
2.7,0.9555099247,"SEDAN","1","M","A","2"
2.61,0.8761122519,"STNWG","3","M","C","1"
2.96,0.6872005476,"STNWG","3","M","D","5"
4.27,0.8843258042,"STNWG","2","F","B","4"
0.34,0.6406570842,"HBACK","4","M","C","4"
2.63,0.900752909,"STNWG","2","F","C","5"
1.92,0.6625598905,"SEDAN","4","M","B","2"
1.18,0.5612594114,"STNWG","4","M","A","2"
1.39,0.6954140999,"HBACK","1","F","C","5"
1.73,0.9226557153,"SEDAN","3","M","B","6"
0.6,0.5119780972,"SEDAN","4","F","D","2"
1.36,0.1834360027,"COUPE","4","M","A","4"
2.38,0.6707734428,"STNWG","3","F","A","4"
0.45,0.8049281314,"SEDAN","4","F","B","2"
1.549,0.7282683094,"HBACK","1","F","C","2"
3.35,0.7282683094,"HBACK","2","M","C","1"
0.61,0.9993155373,"PANVN","4","M","C","5"
0.98,0.6707734428,"SEDAN","3","F","C","3"
1.31,0.3504449008,"SEDAN","3","F","A","5"
1.2,0.4654346338,"UTE","4","F","E","2"
0.39,0.2600958248,"HBACK","4","F","C","2"
0.9,0.3887748118,"HBACK","3","F","B","1"
0.85,0.3175906913,"HBACK","3","M","C","3"
2.72,0.681724846,"UTE","2","M","F","3"
1.18,0.4052019165,"SEDAN","3","F","A","6"
0.78,0.4216290212,"HBACK","3","F","A","1"
1.26,0.9993155373,"HBACK","2","F","D","2"
0.54,0.1587953457,"SEDAN","4","F","E","2"
1.4,0.2819986311,"SEDAN","3","M","D","4"
0.88,0.8268309377,"SEDAN","4","M","B","3"
1.47,0.0355920602,"SEDAN","3","M","C","6"
1.68,0.3832991102,"SEDAN","2","F","B","5"
1.49,0.4325804244,"STNWG","4","M","D","5"
0.84,0.7693360712,"HBACK","3","F","B","2"
2.28,0.2929500342,"SEDAN","4","M","C","4"
2.03,0.8131416838,"STNWG","3","M","C","3"
3.57,0.1177275838,"STNWG","3","F","F","4"
2.54,0.7802874743,"STNWG","3","F","E","3"
1.77,0.4873374401,"SEDAN","1","F","B","4"
1.77,0.8323066393,"STNWG","4","F","F","2"
2.63,0.6652977413,"STNWG","3","M","F","3"
1.31,0.1806981519,"HBACK","1","F","C","3"
0.63,0.2272416153,"SEDAN","4","M","C","4"
1.48,0.0657084189,"COUPE","3","F","C","3"
1.74,0.8596851472,"SEDAN","2","F","A","4"
1.22,0.1998631075,"STNWG","4","M","E","4"
1.59,0.3121149897,"SEDAN","1","F","C","2"
3.5,0.6570841889,"STNWG","1","F","A","4"
