KIDS,AGE,INCOME,HOMEVAL,MARSTATUS,GENDER,EDUCATION,TRAVTIME,CARUSE,CARTYPE,CLMFREQ,MVRPTS,CARAGE,CLAIMFLAG
0,30,55307,174352,Yes,M,Masters,22,Private,Minivan,1,0,24,No
0,55,0,101007,Yes,F,Lower,36,Private,SUV,0,3,7,No
0,47,21517,130812,Yes,M,HighSchool,12,Commercial,Pickup,2,7,1,Yes
0,35,0,0,Yes,F,Lower,17,Private,SportsCar,0,0,1,No
0,38,15413,91720,Yes,M,Lower,5,Commercial,Pickup,0,0,1,No
0,46,45298,137041,Yes,M,Masters,8,Private,Minivan,0,0,16,No
0,60,78936,235670,Yes,F,Masters,40,Private,SUV,0,0,15,Yes
0,59,63969,187263,No,F,HighSchool,42,Commercial,Pickup,3,11,1,Yes
0,44,0,115329,Yes,F,HighSchool,65,Private,SUV,1,7,7,Yes
1,43,199866,0,No,M,Masters,33,Commercial,PanelTruck,0,1,15,Yes
0,36,39376,142985,Yes,F,HighSchool,47,Private,SportsCar,1,4,5,No
0,40,79715,0,No,F,Bachelors,6,Private,Minivan,0,0,7,No
0,53,33303,161352,Yes,F,HighSchool,48,Private,SUV,0,2,1,No
0,26,73655,0,No,F,Bachelors,44,Commercial,SUV,2,5,7,Yes
0,53,114088,306745,Yes,F,HighSchool,25,Private,Pickup,0,0,8,No
2,45,102264,0,No,F,Bachelors,14,Private,Minivan,2,3,7,No
0,60,125893,0,No,M,PhD,21,Commercial,Pickup,2,4,15,No
0,48,57713,0,No,M,PhD,52,Private,Minivan,0,1,14,No
0,39,2743,0,No,F,Lower,90,Private,SportsCar,2,6,6,No
0,33,0,0,No,F,Lower,19,Private,Minivan,0,2,6,Yes
0,50,61302,263318,Yes,F,HighSchool,52,Commercial,Pickup,1,6,1,No
1,40,0,0,No,F,Lower,26,Private,Minivan,0,1,1,Yes
0,45,55626,234216,No,M,Masters,28,Commercial,Pickup,0,2,19,No
0,54,39480,0,No,F,Bachelors,41,Private,SUV,0,4,9,Yes
0,58,71509,214596,Yes,M,Lower,37,Private,Minivan,0,1,6,No
0,42,42371,0,No,F,Bachelors,45,Commercial,SUV,1,4,12,Yes
0,51,15542,0,No,F,Lower,14,Private,SUV,0,0,1,No
0,39,69516,208435,Yes,F,Bachelors,37,Private,SUV,2,4,13,No
0,31,71738,223313,Yes,F,Bachelors,93,Commercial,SportsCar,0,0,10,No
0,48,92868,256927,Yes,F,Masters,31,Commercial,Pickup,0,2,9,No
0,50,96013,0,No,M,Masters,52,Commercial,PanelTruck,3,0,13,Yes
0,36,34658,191264,Yes,F,HighSchool,25,Commercial,SUV,1,7,1,Yes
0,44,67373,0,No,M,HighSchool,15,Commercial,PanelTruck,4,0,1,No
0,39,61567,218824,No,F,HighSchool,29,Private,Minivan,0,2,1,No
1,43,45348,198638,Yes,F,HighSchool,16,Private,SportsCar,0,1,1,No
0,58,12931,123551,Yes,F,HighSchool,39,Private,SUV,0,0,6,No
0,45,23773,0,No,F,HighSchool,9,Commercial,Van,0,0,1,No
0,39,0,0,Yes,F,Bachelors,75,Private,Minivan,0,2,7,No
0,39,69842,197667,No,M,Bachelors,25,Commercial,Pickup,2,4,6,No
0,20,0,0,Yes,F,HighSchool,33,Private,SportsCar,3,6,6,No
1,55,30841,148864,No,M,HighSchool,42,Commercial,Pickup,0,2,10,No
0,42,0,0,No,M,Lower,49,Commercial,PanelTruck,1,0,7,No
0,53,41557,182863,Yes,F,HighSchool,7,Private,Minivan,0,0,6,No
0,55,55532,198229,Yes,M,HighSchool,26,Commercial,PanelTruck,2,1,1,No
0,50,138304,368049,Yes,F,Masters,54,Private,Minivan,0,0,15,No
0,51,52391,0,No,F,Bachelors,46,Private,SportsCar,0,1,12,No
0,48,309628,0,No,M,PhD,33,Commercial,Pickup,3,1,13,No
0,33,12510,122649,Yes,M,Lower,60,Private,Pickup,0,0,1,No
1,40,51401,179590,No,M,Bachelors,15,Commercial,Minivan,0,0,6,No
0,42,2763,0,Yes,M,HighSchool,44,Commercial,Pickup,0,0,9,No
1,63,69277,209787,Yes,F,Bachelors,39,Private,SUV,0,0,11,No
0,38,126747,311195,Yes,F,PhD,9,Private,Minivan,1,7,22,No
1,39,15790,0,No,F,PhD,24,Private,SUV,2,5,8,Yes
0,47,33645,176211,No,M,Masters,29,Private,Minivan,0,0,8,No
0,47,54841,209723,Yes,F,HighSchool,40,Commercial,SUV,0,3,1,Yes
0,51,18205,0,No,M,Bachelors,23,Commercial,Pickup,0,0,7,No
0,58,1102,0,Yes,M,Lower,11,Private,Minivan,0,0,1,Yes
1,36,32666,149170,Yes,M,HighSchool,48,Private,Minivan,0,1,1,No
0,39,80021,264048,No,M,Bachelors,41,Commercial,Pickup,3,3,13,No
0,49,28696,164841,No,M,Bachelors,49,Commercial,Pickup,0,0,7,No
0,41,43743,161096,No,F,Bachelors,10,Private,SportsCar,4,5,1,No
0,34,30432,138584,No,M,HighSchool,40,Commercial,Van,1,4,1,No
1,37,25513,164445,Yes,M,Lower,6,Commercial,Van,3,1,1,No
0,50,54873,217398,Yes,F,HighSchool,44,Commercial,SUV,2,5,11,No
0,43,27684,121310,Yes,M,Masters,11,Private,Minivan,0,0,10,No
0,53,91516,276176,Yes,F,Masters,17,Private,SUV,3,3,9,No
0,45,37675,148826,No,F,HighSchool,47,Private,SportsCar,4,3,7,No
0,34,54208,194465,Yes,M,Bachelors,49,Private,Van,0,4,1,Yes
0,43,45931,137861,Yes,M,Masters,5,Commercial,Van,3,3,21,No
0,60,84006,295624,Yes,M,Masters,13,Commercial,PanelTruck,2,4,1,No
1,37,122598,307051,Yes,F,PhD,48,Private,Pickup,1,4,12,Yes
1,58,36626,0,No,M,HighSchool,34,Commercial,Van,0,4,10,Yes
0,50,80108,0,No,F,Bachelors,42,Private,SportsCar,0,0,13,Yes
0,47,54467,205511,No,F,Bachelors,38,Commercial,SportsCar,2,2,10,No
0,41,85545,0,No,F,Masters,36,Private,SUV,0,0,21,No
0,48,53628,166295,Yes,M,HighSchool,5,Private,Minivan,0,0,7,No
0,22,2214,114501,Yes,F,Lower,32,Private,SUV,1,6,1,Yes
0,47,150684,424827,No,F,HighSchool,28,Commercial,SportsCar,0,2,7,No
0,47,28068,125923,No,M,HighSchool,19,Private,Minivan,0,0,7,No
0,49,98175,321272,Yes,F,Masters,27,Private,Minivan,0,0,15,No
0,40,69946,260369,Yes,F,Bachelors,51,Private,SUV,0,1,11,No
0,44,156493,403292,Yes,M,Bachelors,19,Commercial,PanelTruck,0,2,12,No
0,44,6035,0,No,M,Lower,29,Private,Pickup,1,6,1,No
0,46,6576,144646,Yes,F,HighSchool,48,Private,Pickup,1,6,1,Yes
0,25,118074,353178,Yes,M,Bachelors,26,Private,Minivan,0,2,10,No
0,33,0,85078,No,M,HighSchool,6,Private,Van,2,0,8,No
0,54,53388,194362,Yes,F,Bachelors,32,Private,SUV,1,2,11,No
0,33,0,0,No,M,HighSchool,14,Commercial,Minivan,1,2,5,Yes
0,19,5228,0,No,F,HighSchool,28,Commercial,SUV,0,4,10,Yes
0,27,20972,0,No,F,Bachelors,28,Commercial,SportsCar,3,2,8,Yes
0,46,76666,248160,Yes,F,Bachelors,60,Commercial,SUV,0,2,1,No
0,51,15732,104143,Yes,F,Bachelors,45,Private,SUV,3,7,12,Yes
1,38,83937,234151,Yes,F,Bachelors,28,Commercial,SUV,2,0,10,No
0,33,60049,196524,Yes,F,Bachelors,5,Private,SUV,1,7,7,No
0,33,93258,291200,Yes,M,Bachelors,66,Commercial,Van,4,1,7,Yes
1,36,20926,122046,Yes,M,HighSchool,23,Private,Pickup,1,7,1,No
0,61,76875,0,No,F,Masters,39,Private,SportsCar,3,8,1,Yes
0,31,0,0,Yes,M,Lower,29,Private,Van,0,0,1,Yes
0,58,61077,205595,Yes,M,Bachelors,39,Commercial,PanelTruck,0,1,4,No
0,46,104990,306540,No,F,Bachelors,40,Private,SUV,0,0,7,No
0,54,164420,402031,Yes,F,PhD,48,Private,SUV,1,2,21,Yes
1,39,33915,161735,Yes,F,HighSchool,32,Commercial,SUV,0,1,1,No
0,27,104575,0,No,M,Bachelors,42,Commercial,PanelTruck,0,2,12,Yes
2,39,30290,134576,Yes,F,Lower,20,Commercial,Pickup,3,3,1,Yes
0,26,0,0,Yes,F,Lower,27,Private,SUV,0,1,6,Yes
0,50,0,90196,Yes,F,Bachelors,31,Commercial,SUV,1,2,7,No
0,39,63542,232154,Yes,M,Bachelors,51,Private,Minivan,0,3,10,No
0,63,32901,0,No,F,Masters,48,Private,SportsCar,0,0,13,No
0,32,0,0,Yes,M,Bachelors,39,Commercial,Minivan,1,8,6,No
0,47,28808,0,No,M,HighSchool,6,Commercial,Minivan,0,4,8,Yes
1,43,23035,0,No,F,HighSchool,62,Private,SUV,3,2,6,Yes
0,42,32038,156632,Yes,F,Bachelors,44,Private,SportsCar,2,1,9,No
0,36,94958,321534,Yes,M,Bachelors,19,Commercial,Minivan,0,0,1,Yes
0,47,166359,386052,Yes,F,PhD,41,Private,Van,0,0,17,No
0,55,56227,211232,Yes,F,HighSchool,40,Commercial,SUV,1,7,1,Yes
0,47,90305,277466,Yes,M,Bachelors,49,Private,Minivan,3,3,14,No
0,43,70255,208574,Yes,M,HighSchool,38,Commercial,PanelTruck,0,0,1,No
0,59,80217,275635,Yes,M,Bachelors,26,Commercial,PanelTruck,2,6,12,Yes
0,33,74409,243092,Yes,F,Masters,31,Private,Minivan,0,0,17,No
0,43,45304,138325,Yes,M,HighSchool,58,Commercial,Minivan,0,3,1,No
0,46,0,151139,No,F,Bachelors,37,Private,Pickup,0,0,4,No
0,57,62203,0,No,M,HighSchool,5,Commercial,Pickup,1,4,9,Yes
0,38,32447,143714,Yes,M,Lower,25,Commercial,Minivan,0,0,6,No
0,50,108290,0,No,F,Masters,23,Private,SUV,1,7,14,No
0,51,81948,308197,Yes,F,HighSchool,5,Private,SportsCar,1,0,1,No
0,56,44940,196891,Yes,F,Lower,39,Private,SUV,0,2,9,Yes
0,53,45432,182320,Yes,M,Bachelors,39,Private,Pickup,0,0,16,No
0,37,45464,0,No,F,Masters,35,Private,SUV,1,4,15,Yes
0,38,73664,0,No,F,Bachelors,43,Commercial,SUV,0,2,13,No
0,34,17949,100773,Yes,M,HighSchool,65,Commercial,Minivan,4,6,10,No
0,48,80016,0,No,F,Bachelors,36,Commercial,Van,0,0,7,Yes
0,55,20046,154672,Yes,F,Masters,26,Private,Minivan,0,0,20,No
0,40,0,0,No,F,HighSchool,38,Commercial,Minivan,0,0,1,No
0,35,16920,0,Yes,F,HighSchool,33,Private,SUV,3,5,6,No
0,35,67702,181552,Yes,M,Bachelors,11,Commercial,Pickup,3,6,9,No
0,60,128275,0,No,M,PhD,33,Private,Minivan,3,4,13,Yes
0,47,45431,192184,Yes,M,Lower,45,Commercial,Van,2,5,1,Yes
0,42,52792,213473,Yes,M,HighSchool,29,Commercial,Pickup,0,0,8,Yes
0,45,54013,0,No,F,PhD,30,Private,Minivan,0,2,10,No
0,56,65291,227016,Yes,M,Masters,40,Private,Pickup,0,2,12,No
0,32,36343,156621,Yes,F,HighSchool,46,Private,SUV,0,3,1,Yes
0,40,0,103199,Yes,F,Bachelors,48,Private,SportsCar,0,0,10,No
0,30,20631,110165,Yes,M,HighSchool,45,Private,Minivan,0,0,4,Yes
0,44,73558,236794,No,M,Masters,6,Commercial,Van,0,2,14,No
0,36,39786,0,No,M,HighSchool,5,Private,Minivan,2,3,1,Yes
0,30,61790,185253,Yes,F,Bachelors,28,Private,SUV,0,0,14,Yes
0,57,49856,221500,Yes,M,Masters,70,Commercial,Van,0,0,10,No
0,39,215158,0,No,M,PhD,34,Commercial,Van,0,2,17,Yes
1,43,115960,0,No,F,HighSchool,17,Commercial,Pickup,0,0,7,No
0,50,114923,298946,Yes,F,PhD,30,Private,Minivan,0,7,26,No
0,47,38027,0,No,M,HighSchool,40,Commercial,Pickup,3,5,1,Yes
0,46,98493,280663,Yes,F,Masters,20,Private,SUV,0,0,10,No
0,51,47706,203426,Yes,M,HighSchool,18,Commercial,Pickup,2,2,1,No
0,41,65185,253054,Yes,F,Lower,12,Private,Minivan,1,2,6,No
0,47,28654,144131,No,M,HighSchool,22,Commercial,Pickup,0,3,8,No
0,43,46915,0,No,M,HighSchool,52,Private,Pickup,0,1,1,Yes
0,33,94866,271416,Yes,F,HighSchool,50,Commercial,SportsCar,0,3,11,No
0,24,803,114965,No,F,Lower,69,Private,SportsCar,2,0,6,Yes
0,47,139885,0,No,M,PhD,35,Commercial,Van,0,1,9,No
0,56,0,83118,Yes,F,HighSchool,43,Private,SportsCar,0,1,1,No
0,48,98569,271115,Yes,M,Bachelors,51,Commercial,Van,0,2,11,No
0,35,0,88575,No,F,HighSchool,21,Private,SUV,3,1,9,No
0,55,154165,405227,Yes,M,Masters,47,Private,Van,1,5,17,Yes
1,36,21873,118100,No,M,Lower,27,Private,Minivan,0,0,1,No
0,49,69515,238630,No,M,Masters,27,Private,Van,0,1,9,No
0,38,24417,148217,Yes,M,HighSchool,29,Private,Van,2,4,1,No
0,37,53895,161774,Yes,M,Bachelors,44,Commercial,Pickup,0,0,11,Yes
0,51,31860,0,No,M,HighSchool,32,Commercial,Pickup,0,3,1,Yes
0,55,245498,0,No,M,PhD,13,Commercial,PanelTruck,2,1,18,No
0,51,51650,180795,Yes,M,Bachelors,39,Commercial,PanelTruck,2,1,11,No
0,46,48284,180887,Yes,M,Lower,49,Commercial,Pickup,2,2,1,Yes
0,33,95584,265755,No,F,Bachelors,27,Commercial,Pickup,0,0,9,No
0,27,0,0,Yes,M,HighSchool,45,Commercial,Minivan,0,1,1,Yes
1,72,27625,162415,Yes,F,Lower,32,Private,SportsCar,1,8,1,Yes
0,43,129376,361375,Yes,M,Masters,23,Private,Minivan,2,0,18,No
0,41,97285,235369,Yes,M,Bachelors,44,Commercial,Van,0,3,11,No
0,31,30653,0,No,F,HighSchool,41,Private,SportsCar,2,0,7,Yes
0,48,25094,0,No,F,HighSchool,18,Commercial,SportsCar,1,5,1,No
0,34,2785,0,Yes,F,HighSchool,24,Commercial,SportsCar,3,7,3,No
0,53,77100,0,No,F,Masters,15,Private,SportsCar,0,0,11,Yes
0,40,25505,0,No,F,HighSchool,40,Commercial,SUV,0,1,10,Yes
0,39,0,0,No,F,Bachelors,41,Commercial,SUV,2,6,14,Yes
0,34,16167,0,No,F,Lower,66,Private,SportsCar,0,1,1,No
0,34,18077,104851,Yes,F,Lower,32,Private,Minivan,0,0,7,No
0,44,73528,240210,Yes,M,Bachelors,43,Private,Minivan,0,0,11,No
0,42,10806,0,No,F,Lower,5,Private,SportsCar,0,0,1,No
1,62,66784,262589,Yes,M,Bachelors,49,Private,SUV,0,0,1,No
0,36,44977,119567,Yes,M,HighSchool,36,Commercial,Minivan,0,0,1,No
0,69,69098,249026,Yes,M,Bachelors,57,Private,SUV,0,3,11,No
0,49,99100,251945,Yes,F,Masters,26,Private,Minivan,0,0,15,No
0,39,55246,210896,No,M,Masters,9,Private,Minivan,1,7,6,No
0,46,52411,158113,Yes,M,Bachelors,14,Private,Minivan,0,2,8,No
0,49,67359,234148,No,M,Masters,6,Private,Minivan,0,0,12,No
0,22,12825,105132,No,M,Lower,28,Commercial,Pickup,1,8,1,Yes
0,43,46671,183055,No,M,Lower,63,Private,Pickup,0,3,5,Yes
0,55,65629,252950,Yes,F,Bachelors,5,Commercial,Minivan,0,0,3,No
0,45,69852,214714,Yes,F,Bachelors,10,Private,SUV,0,0,8,No
0,38,48484,190992,Yes,M,Bachelors,43,Commercial,Pickup,2,7,11,Yes
0,48,58039,273348,Yes,M,Masters,19,Commercial,Pickup,0,2,15,No
0,43,22485,0,No,F,Lower,14,Private,SUV,0,0,1,No
0,52,66063,208162,No,M,Masters,33,Commercial,Pickup,2,3,19,No
0,68,50096,247477,Yes,F,Masters,20,Private,SportsCar,2,4,13,No
0,52,3079,64198,No,F,Lower,35,Private,SportsCar,0,0,1,No
0,54,66623,261930,Yes,M,Lower,32,Commercial,PanelTruck,3,0,1,No
0,52,31519,162052,Yes,M,Bachelors,33,Private,Minivan,0,0,12,No
0,50,69030,196452,Yes,F,HighSchool,10,Commercial,SUV,3,0,1,No
0,57,118155,0,No,F,Lower,43,Private,SUV,0,4,6,Yes
0,33,58195,173288,Yes,F,HighSchool,37,Private,SportsCar,1,0,1,No
0,38,44809,0,No,F,Lower,26,Private,SUV,0,0,8,Yes
0,40,67700,0,No,F,HighSchool,16,Commercial,SUV,2,6,1,Yes
0,46,10720,0,No,F,HighSchool,16,Private,SUV,0,0,11,No
0,45,26237,0,No,F,HighSchool,26,Private,Pickup,0,2,1,No
0,49,43560,174690,Yes,M,Bachelors,35,Private,Pickup,1,3,7,Yes
0,42,74355,260195,Yes,F,Bachelors,47,Commercial,Pickup,0,0,13,No
0,55,240198,600591,Yes,F,PhD,46,Private,Minivan,0,0,1,No
0,45,69158,0,No,M,Masters,24,Private,Minivan,2,5,16,No
0,29,90053,235649,Yes,F,Masters,30,Private,SUV,0,0,17,No
2,44,25536,178708,Yes,F,Lower,50,Private,SUV,0,1,6,Yes
0,46,100022,290572,No,M,Masters,28,Commercial,PanelTruck,0,0,17,No
0,32,16118,0,No,F,Lower,44,Private,SUV,1,4,1,Yes
0,27,44208,0,No,F,HighSchool,33,Private,SUV,2,5,9,Yes
0,36,4885,99107,Yes,F,Masters,35,Private,SUV,1,5,17,No
0,40,0,96384,Yes,F,HighSchool,58,Private,SUV,0,0,1,No
0,39,107949,273486,No,F,Bachelors,49,Private,SUV,2,6,11,No
0,16,50100,158926,No,M,HighSchool,41,Commercial,Van,0,2,7,Yes
0,30,37614,165402,Yes,M,HighSchool,75,Commercial,Minivan,0,1,1,No
0,33,86451,261276,Yes,M,Bachelors,40,Private,Minivan,0,0,9,No
0,45,0,0,No,F,HighSchool,44,Private,SportsCar,0,1,7,Yes
0,50,5386,0,Yes,F,Bachelors,68,Private,SportsCar,2,4,9,No
0,48,47748,154669,Yes,F,HighSchool,45,Private,SUV,5,0,1,No
0,56,114731,340476,Yes,M,Masters,18,Commercial,Van,1,3,10,No
0,51,0,0,Yes,M,HighSchool,30,Commercial,Van,0,0,8,No
0,49,66972,0,No,M,HighSchool,17,Private,Minivan,5,0,8,No
0,30,88305,278236,Yes,F,Masters,5,Private,SUV,0,0,20,No
0,51,27940,0,No,M,Lower,20,Private,Van,3,2,6,No
0,30,0,0,No,M,Bachelors,46,Commercial,Pickup,0,1,5,Yes
0,53,332339,738153,Yes,M,PhD,34,Commercial,PanelTruck,2,1,17,No
0,49,0,0,Yes,F,Bachelors,31,Private,SUV,0,0,16,No
0,37,14818,137447,No,M,Lower,34,Commercial,Van,0,0,1,No
0,52,40556,190086,Yes,M,HighSchool,30,Commercial,Pickup,0,2,9,No
0,53,42478,160747,Yes,F,Bachelors,17,Commercial,Pickup,2,4,11,No
0,49,33303,0,Yes,F,HighSchool,33,Commercial,Minivan,0,3,7,No
0,46,216464,544783,Yes,M,PhD,44,Commercial,PanelTruck,0,0,13,Yes
0,50,28436,142428,Yes,F,HighSchool,40,Private,SportsCar,0,0,10,No
1,53,29080,143650,Yes,M,Lower,34,Private,Minivan,0,0,1,Yes
1,40,84594,263300,Yes,F,Masters,26,Private,Minivan,0,0,19,No
0,49,31873,123025,Yes,F,Lower,41,Private,SUV,2,0,1,Yes
2,36,20765,0,No,F,Lower,19,Private,Pickup,0,6,1,Yes
0,47,33046,216287,Yes,M,Lower,51,Private,Minivan,1,4,1,No
0,31,16715,85406,No,M,HighSchool,32,Commercial,Pickup,1,7,1,Yes
1,53,0,0,Yes,F,Lower,34,Private,SportsCar,3,2,7,No
0,40,31101,0,No,M,HighSchool,28,Commercial,Pickup,2,1,6,Yes
0,44,51120,0,No,M,HighSchool,36,Commercial,PanelTruck,0,2,8,Yes
0,23,34811,0,No,M,PhD,27,Private,Minivan,3,1,23,No
0,39,0,99587,No,F,Bachelors,103,Private,SUV,0,0,13,No
0,42,90409,279593,Yes,M,Masters,42,Private,Van,3,3,11,No
0,34,59828,0,No,F,Bachelors,56,Commercial,SUV,0,0,13,No
0,47,172981,451118,Yes,M,Bachelors,42,Commercial,PanelTruck,0,0,13,No
0,45,8027,0,Yes,M,HighSchool,55,Commercial,PanelTruck,2,2,1,Yes
0,37,63770,216280,Yes,F,HighSchool,12,Commercial,SUV,0,0,9,No
0,31,26606,0,No,F,HighSchool,27,Commercial,SUV,2,0,9,Yes
1,41,89602,258834,Yes,F,HighSchool,25,Commercial,Van,2,5,8,No
0,40,56070,216157,Yes,F,Bachelors,49,Private,SUV,0,0,6,No
2,39,64990,197575,Yes,F,HighSchool,5,Commercial,Pickup,0,0,7,No
0,48,50201,169828,Yes,M,HighSchool,24,Commercial,PanelTruck,3,4,1,No
0,36,17085,0,Yes,F,HighSchool,58,Private,SportsCar,2,2,1,No
0,52,56482,213726,Yes,M,HighSchool,31,Commercial,Minivan,3,3,9,No
0,37,0,84041,Yes,F,Masters,30,Private,SportsCar,0,0,13,No
0,34,96579,232823,Yes,F,Bachelors,54,Commercial,Minivan,0,1,9,No
0,36,53385,169913,No,M,Masters,26,Private,Minivan,0,2,10,No
0,35,62036,154297,Yes,M,HighSchool,5,Commercial,Van,2,7,1,Yes
0,53,48953,209234,Yes,F,Bachelors,19,Private,SUV,3,5,9,No
0,34,27434,120044,Yes,M,Lower,45,Private,Minivan,0,0,5,Yes
0,48,45819,161549,Yes,M,HighSchool,27,Private,Pickup,1,4,9,Yes
0,39,35362,0,No,M,Lower,38,Commercial,Pickup,3,0,7,Yes
2,36,27579,82613,No,F,HighSchool,34,Commercial,Minivan,0,0,1,No
0,52,35631,155972,Yes,M,HighSchool,39,Private,Minivan,0,0,1,No
0,62,35296,189767,Yes,F,HighSchool,44,Private,SportsCar,2,8,9,No
1,46,34208,160959,Yes,M,HighSchool,35,Commercial,SUV,2,2,1,Yes
0,52,87751,236742,Yes,F,Masters,19,Private,Minivan,0,2,17,No
0,58,77297,280067,No,M,Bachelors,5,Commercial,Pickup,4,5,1,Yes
0,53,39923,190523,No,F,HighSchool,44,Commercial,SportsCar,2,3,1,No
1,38,50718,0,No,F,Lower,51,Private,SUV,1,5,5,No
0,54,73561,252879,Yes,F,Bachelors,33,Private,Pickup,0,3,13,No
0,47,92543,236446,Yes,M,Masters,52,Commercial,PanelTruck,2,4,9,Yes
1,39,48738,214103,Yes,F,Bachelors,32,Private,SportsCar,1,0,1,No
0,39,49194,126703,Yes,M,HighSchool,34,Commercial,PanelTruck,0,0,7,No
0,47,0,0,Yes,M,HighSchool,35,Commercial,Pickup,1,0,1,Yes
0,42,4215,0,Yes,F,Lower,23,Private,SUV,3,5,1,No
0,35,20717,0,No,M,HighSchool,24,Commercial,Pickup,2,0,7,Yes
0,54,70008,0,No,F,Masters,18,Private,SUV,0,0,14,No
0,32,42018,124856,Yes,F,Bachelors,12,Private,SUV,0,4,8,Yes
0,50,24358,128210,Yes,M,Lower,11,Private,Van,0,0,7,No
2,44,152292,0,No,M,Masters,42,Private,Minivan,3,9,19,No
1,62,54776,237217,Yes,F,Masters,16,Private,SportsCar,1,6,14,No
1,39,31924,0,No,M,HighSchool,50,Private,Pickup,2,0,7,Yes
0,48,92868,256927,Yes,F,Masters,39,Private,SUV,0,2,9,No
0,64,37380,0,No,M,Masters,14,Private,SUV,0,0,15,Yes
0,27,0,0,No,F,Bachelors,16,Commercial,SportsCar,3,7,8,Yes
0,38,83304,234493,Yes,F,Bachelors,10,Private,SUV,2,3,17,No
0,62,144823,370308,Yes,F,PhD,17,Private,SportsCar,0,0,15,Yes
0,35,17562,0,No,M,HighSchool,6,Private,Minivan,0,0,1,No
0,52,16005,52557,Yes,M,Lower,38,Private,Pickup,1,5,1,No
1,36,0,0,Yes,F,Lower,30,Private,SportsCar,0,0,1,No
0,43,118983,355673,Yes,F,Bachelors,29,Private,SportsCar,2,4,11,No
0,56,17546,0,No,F,Bachelors,20,Private,Pickup,0,0,7,No
0,40,133776,374317,Yes,F,HighSchool,29,Private,Minivan,0,0,5,No
0,46,45100,0,No,F,Bachelors,18,Commercial,SUV,2,0,13,No
0,47,123715,389009,Yes,M,Masters,27,Private,Minivan,0,0,16,No
0,29,0,103207,Yes,F,Lower,44,Private,SportsCar,0,4,1,No
0,37,39324,151114,No,F,Bachelors,46,Private,SUV,2,6,10,No
0,54,120141,0,No,F,PhD,13,Private,Pickup,0,0,16,No
0,50,111354,306463,Yes,M,Masters,40,Commercial,PanelTruck,2,2,20,No
0,51,113158,333903,Yes,M,Masters,18,Commercial,PanelTruck,4,4,15,No
1,39,5645,0,No,F,Lower,13,Private,SUV,3,0,1,No
0,49,114122,0,No,M,Bachelors,52,Commercial,Van,0,1,10,No
1,37,0,0,No,F,HighSchool,59,Commercial,SUV,2,3,7,No
0,52,63482,226408,Yes,M,Masters,51,Commercial,Van,0,4,18,Yes
0,31,86794,0,No,F,Bachelors,55,Commercial,SUV,1,2,8,Yes
1,57,0,0,Yes,M,HighSchool,29,Private,Pickup,2,5,1,Yes
0,53,91924,249756,Yes,M,HighSchool,5,Commercial,Van,1,3,8,Yes
0,38,60107,206738,No,M,Bachelors,33,Commercial,Pickup,0,0,6,No
0,49,45366,237044,Yes,M,HighSchool,32,Commercial,PanelTruck,0,0,10,No
1,44,20638,0,No,F,Lower,19,Private,SUV,0,0,7,Yes
0,38,29688,131833,Yes,F,Lower,24,Private,SportsCar,3,5,1,No
0,50,175098,499296,Yes,F,PhD,44,Commercial,Pickup,0,3,4,No
0,24,94566,239142,No,F,Masters,34,Private,SUV,0,2,16,Yes
0,50,76091,246609,Yes,M,HighSchool,53,Commercial,PanelTruck,0,1,1,Yes
0,51,175219,477999,Yes,F,Masters,22,Private,SUV,0,0,15,Yes
0,46,152992,366152,Yes,M,PhD,21,Private,Minivan,0,0,17,No
0,39,52052,0,No,F,Bachelors,42,Private,SUV,0,1,12,No
0,39,10206,0,No,F,Bachelors,32,Private,SUV,0,0,12,No
0,38,103323,312217,No,M,Masters,44,Private,Minivan,0,0,11,No
0,58,69214,225537,Yes,F,PhD,43,Commercial,PanelTruck,1,5,18,No
1,36,60097,173562,Yes,F,HighSchool,40,Commercial,Pickup,0,1,1,No
0,41,0,0,Yes,F,HighSchool,49,Private,SUV,3,0,7,No
0,61,67813,249997,Yes,F,Bachelors,51,Private,SportsCar,0,0,6,No
0,57,73280,243431,Yes,M,Bachelors,34,Commercial,Van,0,0,6,No
0,55,133959,396631,Yes,F,Masters,31,Private,Pickup,0,3,19,No
0,59,320127,750455,Yes,M,PhD,19,Commercial,PanelTruck,2,5,12,Yes
0,39,6929,79415,Yes,F,Lower,42,Private,SUV,0,0,5,No
0,55,240198,600591,Yes,F,PhD,31,Private,Minivan,0,3,1,No
0,55,164848,0,No,M,Masters,24,Commercial,PanelTruck,2,4,12,Yes
0,40,52475,0,No,F,Masters,9,Private,SUV,0,3,16,Yes
0,33,67789,0,No,M,Masters,26,Private,Minivan,3,4,10,No
0,44,86510,0,No,M,Bachelors,40,Commercial,PanelTruck,1,0,9,No
0,51,104355,286694,No,F,Masters,38,Private,Minivan,0,1,15,No
0,45,79941,258068,Yes,F,Masters,35,Private,Pickup,3,0,15,No
0,41,125574,305880,Yes,M,Bachelors,38,Private,Minivan,0,0,8,No
0,39,102052,237341,No,M,PhD,21,Private,Pickup,0,1,16,Yes
0,51,102099,305769,No,F,Bachelors,27,Private,SUV,0,1,12,No
0,48,65240,189120,No,F,HighSchool,5,Commercial,SUV,1,0,1,Yes
0,42,101636,0,No,F,Masters,36,Commercial,Pickup,2,7,11,Yes
0,53,63049,197046,Yes,M,Bachelors,40,Private,Minivan,1,6,12,No
